ID,Topic,English,Hindi,Difficulty,Part of speech,Source type,Dialogue links
con-052,Consumer affairs,credit card payment,क्रेडिट कार्ड भुगतान,foundation,term,curated-direct,dialogue-061
con-053,Consumer affairs,lodge a complaint,शिकायत दर्ज करना,foundation,action,curated-direct,
con-054,Consumer affairs,mobile phone plan,मोबाइल फ़ोन योजना,foundation,term,curated-direct,
con-055,Consumer affairs,request a refund,धनवापसी माँगना,foundation,action,curated-direct,
con-056,Consumer affairs,return a product,उत्पाद वापस करना,foundation,action,curated-direct,dialogue-065
con-057,Consumer affairs,track a delivery,डिलीवरी ट्रैक करना,foundation,action,curated-direct,
con-058,Consumer affairs,unfair contract term,अनुचित अनुबंध शर्त,advanced,term,curated-direct,
con-059,Consumer affairs,merchant,व्यापारी,intermediate,term,curated-supplemental,
con-060,Consumer affairs,telemarketing,दूरभाष विपणन,intermediate,term,curated-supplemental,
con-061,Consumer affairs,cancellation rights,रद्दीकरण अधिकार,intermediate,term,curated-supplemental,
con-062,Consumer affairs,consumer contract,उपभोक्ता अनुबंध,intermediate,term,curated-supplemental,
con-063,Consumer affairs,credit note,क्रेडिट नोट,intermediate,term,curated-supplemental,
con-064,Consumer affairs,delivery tracking,डिलीवरी ट्रैकिंग,intermediate,term,curated-supplemental,
con-065,Consumer affairs,door-to-door sale,घर घर बिक्री,intermediate,term,curated-supplemental,
con-066,Consumer affairs,energy contract,ऊर्जा अनुबंध,intermediate,term,curated-supplemental,
con-067,Consumer affairs,exchange policy,बदलाव नीति,intermediate,term,curated-supplemental,
con-068,Consumer affairs,expiry date,समाप्ति तिथि,intermediate,term,curated-supplemental,
con-069,Consumer affairs,gift card,उपहार कार्ड,intermediate,term,curated-supplemental,
con-070,Consumer affairs,internet contract,इंटरनेट अनुबंध,intermediate,term,curated-supplemental,
con-071,Consumer affairs,manufacturing defect,निर्माण दोष,intermediate,term,curated-supplemental,
con-072,Consumer affairs,online marketplace,ऑनलाइन बाज़ार,intermediate,term,curated-supplemental,
con-073,Consumer affairs,order number,ऑर्डर संख्या,intermediate,term,curated-supplemental,
con-074,Consumer affairs,price display,मूल्य प्रदर्शन,intermediate,term,curated-supplemental,
con-075,Consumer affairs,product defect,उत्पाद दोष,intermediate,term,curated-supplemental,dialogue-048
con-076,Consumer affairs,product label,उत्पाद लेबल,intermediate,term,curated-supplemental,dialogue-057
con-077,Consumer affairs,refund amount,धनवापसी राशि,intermediate,term,curated-supplemental,dialogue-048
con-078,Consumer affairs,refund deadline,धनवापसी अंतिम तिथि,intermediate,term,curated-supplemental,
con-079,Consumer affairs,repair guarantee,मरम्मत गारंटी,intermediate,term,curated-supplemental,
con-080,Consumer affairs,return authorisation,वापसी अनुमति,intermediate,term,curated-supplemental,
con-081,Consumer affairs,safety standard,सुरक्षा मानक,intermediate,term,curated-supplemental,
con-082,Consumer affairs,service contract,सेवा अनुबंध,intermediate,term,curated-supplemental,dialogue-061
con-083,Consumer affairs,service warranty,सेवा वारंटी,intermediate,term,curated-supplemental,
con-084,Consumer affairs,spare parts,अतिरिक्त पुर्ज़े,intermediate,term,curated-supplemental,
con-085,Consumer affairs,unfair practice,अनुचित व्यवहार,intermediate,term,curated-supplemental,
con-086,Consumer affairs,unit pricing,इकाई मूल्य निर्धारण,intermediate,term,curated-supplemental,
con-087,Consumer affairs,unsolicited sale,अनचाही बिक्री,intermediate,term,curated-supplemental,
con-088,Consumer affairs,mobile phone contract,मोबाइल फोन अनुबंध,intermediate,term,curated-supplemental,
con-089,Consumer affairs,chargeback,भुगतान वापसी,intermediate,term,curated-supplemental,
con-090,Consumer affairs,exchange,बदलाव,intermediate,term,curated-supplemental,dialogue-048
con-091,Consumer affairs,phishing,फिशिंग,intermediate,term,curated-supplemental,
con-092,Consumer affairs,quotation,मूल्य अनुमान,intermediate,term,curated-supplemental,
con-093,Consumer affairs,regulator,नियामक,intermediate,term,curated-supplemental,
con-094,Consumer affairs,subscription,सदस्यता,intermediate,term,curated-supplemental,
con-095,Consumer affairs,surcharge,अतिरिक्त शुल्क,intermediate,term,curated-supplemental,
con-096,Consumer affairs,acceptable quality,स्वीकार्य गुणवत्ता,intermediate,term,curated-supplemental,
con-097,Consumer affairs,automatic renewal,स्वचालित नवीनीकरण,intermediate,term,curated-supplemental,
con-098,Consumer affairs,billing address,बिलिंग पता,intermediate,term,curated-supplemental,
con-099,Consumer affairs,cancellation request,रद्दीकरण अनुरोध,intermediate,term,curated-supplemental,
